,price,bedrooms,bathrooms,landsize,yearbuilt,date_sold,latitude,longitude
6873,204819.27710843374,2.0,2.0,1679.0,,,28.461485,77.065129
6874,102409.63855421687,2.0,2.0,1145.0,,,28.413677,77.05175
6875,50602.409638554214,2.0,2.0,890.0,,,28.5118341904421,77.4112736653187
6876,120481.92771084337,3.0,4.0,1556.0,,,28.636659083463,77.362987546692
6877,50602.409638554214,3.0,2.0,810.0,,,28.59803581237793,77.07652282714844
6878,57831.32530120482,3.0,2.0,1180.0,,,28.398027420043945,77.27522277832031
6879,174698.7951807229,4.0,4.0,1800.0,,,28.5983307074746,77.3193735923187
6880,108433.73493975903,3.0,3.0,1875.0,,,28.409813,76.932664
6881,331325.3012048193,4.0,4.0,2400.0,,,28.6677244,77.0979515
6882,204819.27710843374,3.0,3.0,1350.0,,,28.7149220403119,77.1306015147006
6883,132530.1204819277,3.0,3.0,1660.0,,,28.414627,77.060127
6884,31927.710843373494,2.0,2.0,1050.0,,,28.6900486,77.3405361
6885,102409.63855421687,3.0,4.0,1300.0,,,28.3241995,77.339937
6886,200000.0,4.0,4.0,2700.0,,,28.4354498,77.089998
6887,52771.0843373494,3.0,2.0,1152.0,,,28.601084,77.446934
6888,45180.72289156626,2.0,2.0,950.0,,,28.649993,77.351374
6889,42168.67469879518,3.0,2.0,1160.0,,,28.3902476886827,77.3071360105182
6890,90361.44578313253,2.0,3.0,1240.0,,,28.5218847,77.354842
6891,259036.14457831325,4.0,4.0,2400.0,,,28.49410629272461,77.10335540771484
6892,108433.73493975903,3.0,3.0,2000.0,,,28.4329494549295,77.517838
6893,86746.98795180723,2.0,2.0,800.0,,,28.667724609375,77.09795379638672
6894,63855.42168674699,2.0,2.0,940.0,,,28.5281043391844,77.38901
6895,210843.3734939759,3.0,3.0,1700.0,,,28.628671646118164,77.30213165283203
6896,180722.89156626505,4.0,4.0,2200.0,,,28.3866,77.06058
6897,542168.6746987952,5.0,6.0,4500.0,,,28.423349380493164,77.2999496459961
6898,572289.156626506,4.0,4.0,2700.0,,,28.55557632446289,77.23369598388672
6899,42168.67469879518,2.0,2.0,700.0,,,28.610933303833008,77.27391815185547
6900,186746.98795180724,4.0,3.0,2016.0,,,28.415887,77.0426512777468
6901,49036.144578313266,2.0,2.0,1344.0,,,28.6292053346484,77.4425681358874
6902,53012.048192771086,2.0,2.0,1175.0,,,28.6198420307515,77.4253213540789
6903,210843.3734939759,3.0,3.0,1450.0,,,28.72975730895996,77.08778381347656
6904,36144.57831325301,2.0,2.0,850.0,,,28.6916041,77.34580994
6905,41445.78313253012,2.0,2.0,905.0,,,28.6146419614911,77.4267757767576
6906,32048.192771084337,3.0,2.0,900.0,,,28.264566,77.088007
6907,114457.8313253012,3.0,2.0,1480.0,,,28.6352719273543,77.370394643261
6908,69879.51807228915,3.0,2.0,800.0,,,28.72089385986328,77.08010864257812
6909,403614.4578313253,4.0,6.0,2995.0,,,28.400444,77.103004
6910,174698.7951807229,3.0,3.0,2367.0,,,28.5097759,77.0535665
6911,84337.34939759035,2.0,2.0,1420.0,,,28.58625,77.4038073401955
6912,216867.46987951806,3.0,3.0,1600.0,,,28.645421981811523,77.14124298095703
6913,171084.3373493976,4.0,4.0,2700.0,,,28.381421,77.064076
6914,122891.56626506025,3.0,3.0,1720.0,,,28.395989,76.973879
6915,191566.26506024096,3.0,3.0,1900.0,,,28.5714532236347,77.0448944047249
6916,50000.0,2.0,2.0,1065.0,,,28.400922,77.51969
6917,125301.2048192771,3.0,3.0,1895.0,,,28.3909567931559,77.3432716568632
6918,109638.55421686747,3.0,3.0,1765.0,,,28.4796261198916,77.5322956555461
6919,60240.96385542169,2.0,2.0,848.0,,,28.468373,77.025533
6920,271084.3373493976,3.0,3.0,2318.0,,,28.5606265302035,77.338061
6921,156626.5060240964,3.0,3.0,1400.0,,,28.64933586120605,77.13431549072266
6922,210843.3734939759,4.0,5.0,2380.0,,,28.424436569213867,77.09821319580078
6923,246987.9518072289,4.0,4.0,2425.0,,,28.4289,77.101182
6924,114457.8313253012,2.0,2.0,1500.0,,,28.42866,77.0929649221835
6925,337349.3975903614,3.0,3.0,2200.0,,,28.5975482,77.2183831
6926,107228.9156626506,2.0,2.0,1000.0,,,28.575746,77.242157
6927,66265.06024096385,2.0,2.0,1000.0,,,28.6594924926758,77.3247222900391
6928,192771.0843373494,3.0,3.0,2150.0,,,28.409389,76.951659
6929,102409.63855421687,3.0,2.0,1350.0,,,28.6419128697097,77.361427371387
6930,104819.27710843373,3.0,2.0,1495.0,,,28.564325,77.397109
6931,90361.44578313253,2.0,2.0,1240.0,,,28.386791,77.049466
6932,391566.265060241,3.0,4.0,2640.0,,,28.46704,77.084845
6933,114457.8313253012,2.0,2.0,1283.0,,,28.49101357606,77.2908478323763
6934,119277.10843373495,2.0,2.0,1000.0,,,28.5378629,77.133056
6935,87590.36144578313,2.0,2.0,1245.0,,,28.563031,77.394037
6936,102409.63855421687,2.0,2.0,1262.0,,,28.384034,77.01669
6937,102409.63855421687,3.0,3.0,1600.0,,,28.404274,76.910524
6938,86746.98795180723,3.0,2.0,1325.0,,,28.436305,77.13605
6939,228915.6626506024,4.0,4.0,3500.0,,,28.4303503,77.2956126
6940,192771.0843373494,3.0,3.0,1400.0,,,28.537872314453125,77.24923706054688
6941,42168.67469879518,2.0,2.0,1075.0,,,28.531915,77.40155
6942,130120.48192771085,3.0,3.0,1750.0,,,28.561989,77.39837
6943,198795.18072289156,4.0,4.0,1975.0,,,28.397952,77.069057
6944,120481.92771084337,2.0,2.0,950.0,,,28.575746536254883,77.24215698242188
6945,42168.67469879518,2.0,2.0,950.0,,,28.5661101,77.4406099
6946,132530.1204819277,4.0,4.0,2300.0,,,28.6448175528489,77.3820333891155
6947,48192.77108433735,2.0,2.0,1164.0,,,28.4772235566093,77.5510646237377
6948,74698.7951807229,2.0,3.0,590.0,,,28.512962,77.0413523047991
6949,102409.63855421687,2.0,2.0,960.0,,,28.5769715,77.0477254
6950,48795.180722891564,2.0,2.0,1040.0,,,28.70217,77.430308
6951,112048.19277108433,2.0,2.0,1262.0,,,28.384034,77.01669
6952,454216.8674698795,3.0,3.0,3844.0,,,28.401126,77.064923
6953,198795.18072289156,3.0,2.0,1640.0,,,28.45693249,77.06833
6954,95180.72289156627,2.0,2.0,1491.0,,,28.3589451,76.971745
6955,445783.1325301205,4.0,5.0,4857.0,,,28.517563,77.014148
6956,162650.60240963855,3.0,3.0,1200.0,,,28.6724430311705,77.109758115507
6957,38554.21686746988,2.0,2.0,800.0,,,28.54872131347656,77.13526153564453
6958,180722.89156626505,3.0,3.0,2367.0,,,28.42878150939941,77.0661392211914
6959,74698.7951807229,3.0,3.0,1368.0,,,28.368101,77.3721674
6960,75903.61445783133,2.0,2.0,1100.0,,,28.420393,77.483477
6961,132530.1204819277,2.0,2.0,900.0,,,28.7050987,77.1227736
6962,49397.590361445786,2.0,2.0,1200.0,,,28.404368478163,77.3360770274415
6963,481927.7108433735,4.0,4.0,2100.0,,,28.54481506347656,77.24259948730469
6964,512048.1927710843,5.0,5.0,4700.0,,,28.3959971,77.3328095
6965,45783.132530120485,2.0,2.0,1000.0,,,28.51620483398437,77.2029037475586
6966,86746.98795180723,2.0,2.0,1000.0,,,28.633487701416016,77.0843505859375
6967,92771.0843373494,3.0,3.0,1125.0,,,28.5080324,77.0336072
6968,192771.0843373494,3.0,2.0,1650.0,,,28.631011962890625,77.30213165283203
6969,174698.7951807229,2.0,2.0,900.0,,,28.56134986877441,77.24330139160156
6970,119156.6265060241,3.0,3.0,1647.0,,,28.542912592576,77.37203148936
6971,45180.72289156626,2.0,2.0,1075.0,,,28.5661101,77.4406099
6972,134939.7590361446,3.0,3.0,1744.0,,,28.407361,76.93426176
6973,253012.0481927711,3.0,3.0,2200.0,,,28.5941349479698,77.0483880696366
6974,102409.63855421687,3.0,2.0,1145.0,,,28.41786766052246,77.0512466430664
6975,813253.0120481928,5.0,6.0,5000.0,,,28.4570251,77.0646805
6976,72289.15662650602,3.0,2.0,1350.0,,,28.497478485107425,77.0271224975586
6977,96385.5421686747,3.0,4.0,1800.0,,,28.496754,77.5222949538374
6978,397590.3614457831,7.0,7.0,4000.0,,,28.4358404,77.0582564
6979,78313.2530120482,3.0,3.0,1500.0,,,28.523548126220703,77.20889282226562
6980,93975.90361445783,3.0,3.0,2250.0,,,28.4042306,77.3559561
6981,120481.92771084337,3.0,2.0,1575.0,,,28.5782385,77.3769057
6982,463855.421686747,4.0,4.0,2721.0,,,28.443186,77.108856
6983,102650.60240963855,2.0,2.0,900.0,,,28.64606,77.071019558611
6984,53012.048192771086,2.0,2.0,1000.0,,,28.643642,77.34532
6985,192771.0843373494,4.0,4.0,2140.0,,,28.50042533874512,77.00772857666016
6986,319277.1084337349,3.0,2.0,2000.0,,,28.53838483,77.09200984
6987,216867.46987951806,4.0,3.0,2250.0,,,28.562957,77.3869878873777
6988,120481.92771084337,3.0,4.0,1914.0,,,28.444621,77.484261
6989,48192.77108433735,2.0,2.0,1055.0,,,28.619028,77.425972
6990,65903.61445783133,3.0,2.0,1369.0,,,28.5829626613928,77.4332595938539
6991,78313.2530120482,2.0,2.0,1150.0,,,28.4111861,77.0497084
6992,68674.69879518072,3.0,3.0,1575.0,,,28.404368478163,77.3360770274415
6993,596385.5421686746,4.0,4.0,2200.0,,,28.564027,77.1945069
6994,181927.7108433735,4.0,4.0,2428.0,,,28.513139,77.025952
6995,156626.5060240964,3.0,2.0,1300.0,,,28.594226232317,77.0509152783004
6996,107228.9156626506,3.0,3.0,1572.0,,,28.3589451,76.971745
6997,96385.5421686747,3.0,3.0,2250.0,,,28.4042306,77.3559561
6998,89156.6265060241,3.0,3.0,1550.0,,,28.6152718408039,77.3710753451456
6999,57831.32530120482,2.0,2.0,900.0,,,28.4661808013916,77.02391052246094
7000,415662.6506024096,4.0,4.0,4128.0,,,28.445667,77.097443
7001,222891.56626506025,3.0,4.0,2000.0,,,28.473926,77.078657
7002,313253.0120481928,4.0,5.0,3500.0,,,28.4325844,77.0559044
7003,56626.50602409639,3.0,2.0,975.0,,,28.6493479,77.3696259
7004,31325.301204819276,2.0,2.0,540.0,,,28.6957931,77.4540746
7005,204819.27710843374,3.0,3.0,1550.0,,,28.61896705627441,77.09362030029297
7006,46144.57831325301,2.0,2.0,1040.0,,,28.49983024597168,77.42658996582031
7007,65301.20481927711,3.0,2.0,1425.0,,,28.5906688976436,77.4578626522875
7008,90361.44578313253,3.0,3.0,1300.0,,,28.6446415,77.371908
7009,42168.67469879518,3.0,2.0,750.0,,,28.61931610107422,77.03326416015625
7010,78313.2530120482,4.0,4.0,1700.0,,,28.414052,76.914303
7011,397590.3614457831,4.0,5.0,3284.0,,,28.57725,77.370289
7012,180722.89156626505,3.0,3.0,2430.0,,,28.5113555,77.0328085
7013,240963.85542168675,3.0,3.0,1800.0,,,28.62870979309082,77.13597869873047
7014,124096.38554216867,3.0,3.0,1704.0,,,28.393604,77.035364
7015,90361.44578313253,3.0,2.0,1540.0,,,28.6240701695198,77.3717560653197
7016,66265.06024096385,3.0,3.0,980.0,,,28.59803581237793,77.07652282714844
7017,114457.8313253012,4.0,3.0,1750.0,,,28.66092300415039,77.37889862060547
7018,126506.02409638555,4.0,3.0,1900.0,,,28.659557342529297,77.37476348876953
7019,662650.6024096386,4.0,5.0,2600.0,,,28.557674407958984,77.20368957519531
7020,131325.3012048193,3.0,3.0,1983.0,,,28.35895365,76.971587
7021,44578.31325301205,2.0,2.0,984.0,,,28.4265996,77.5077563
7022,204819.27710843374,4.0,4.0,2200.0,,,28.423049,77.08741
7023,53012.048192771086,2.0,2.0,1110.0,,,28.620768,77.425805
7024,49397.590361445786,2.0,2.0,900.0,,,28.64988397,77.35310555
7025,150602.4096385542,3.0,2.0,1200.0,,,28.73956871032715,77.09276580810547
7026,45783.132530120485,2.0,2.0,990.0,,,28.616204,77.422256
7027,192771.0843373494,3.0,3.0,1343.0,,,28.448545,77.094641
7028,114457.8313253012,2.0,2.0,1728.0,,,28.446107864379883,77.0624008178711
7029,184337.34939759035,4.0,5.0,2506.0,,,28.470149,77.535673
7030,143373.4939759036,3.0,3.0,1750.0,,,28.517155,77.003435
7031,283132.5301204819,4.0,3.0,2500.0,,,28.522485,77.157488
7032,36746.98795180723,2.0,2.0,792.0,,,28.6084782099231,77.4446420038086
7033,144578.31325301205,4.0,4.0,1800.0,,,28.5097759,77.0535665
7034,184337.34939759035,3.0,2.0,1700.0,,,28.5593993,77.0596789
7035,274698.7951807229,4.0,4.0,2200.0,,,28.5895731040607,77.0658956029288
7036,320481.9277108434,3.0,3.0,3000.0,,,28.400444,77.103004
7037,572289.156626506,4.0,4.0,2850.0,,,28.5283145904541,77.26622009277344
7038,190361.44578313254,3.0,3.0,2000.0,,,28.41772,77.05281
7039,90361.44578313253,3.0,3.0,1700.0,,,28.621714,77.369341
7040,78313.2530120482,4.0,3.0,1000.0,,,28.7297569,77.087787
7041,46987.951807228914,2.0,2.0,606.0,,,28.471233,76.969597
7042,66265.06024096385,3.0,3.0,1400.0,,,28.4043915386457,77.3625813007416
7043,189156.6265060241,4.0,4.0,2622.0,,,28.559980871706,77.385560780321
7044,78313.2530120482,3.0,2.0,560.0,,,28.73956871032715,77.09276580810547
7045,118072.2891566265,3.0,3.0,1720.0,,,28.395989,76.973879
7046,66265.06024096385,2.0,2.0,950.0,,,28.578746,77.364647
7047,63855.42168674699,3.0,3.0,1400.0,,,28.616078045953845,77.42810224734058
7048,90361.44578313253,2.0,2.0,1000.0,,,28.617045,77.299452
7049,126506.02409638555,3.0,3.0,1578.0,,,28.3939311479624,77.031069
7050,265060.2409638554,3.0,5.0,2368.0,,,28.46195602416992,77.05679321289062
7051,122891.56626506025,3.0,3.0,1895.0,,,28.3924416,77.3442485
7052,126506.02409638555,3.0,4.0,2106.0,,,28.472502,77.5222661913194
7053,228915.6626506024,4.0,4.0,3500.0,,,28.37646102905273,77.33474731445312
7054,28915.66265060241,2.0,2.0,540.0,,,28.60604476928711,77.07047271728516
7055,216867.46987951806,3.0,6.0,2400.0,,,28.44633157,77.08064441
7056,86746.98795180723,3.0,2.0,1250.0,,,28.589607,77.336443
7057,228915.6626506024,4.0,4.0,2200.0,,,28.49410629272461,77.10335540771484
7058,84337.34939759035,3.0,3.0,1742.0,,,28.507687,77.532312
7059,38554.21686746988,2.0,2.0,1250.0,,,28.635074,77.4316635963575
7060,78313.2530120482,3.0,3.0,1500.0,,,28.4902572631836,77.17655181884766
7061,66265.06024096385,2.0,2.0,1050.0,,,28.64702415466309,77.34025573730469
7062,90361.44578313253,2.0,2.0,1150.0,,,28.60172462463379,77.31781005859375
7063,228915.6626506024,4.0,4.0,2200.0,,,28.4446575,77.0670365
7064,132530.1204819277,2.0,2.0,1000.0,,,28.56134986877441,77.24330139160156
7065,90361.44578313253,3.0,3.0,900.0,,,28.635967254638672,77.26956176757812
7066,92771.0843373494,3.0,3.0,1350.0,,,28.449848175048828,77.05697631835938
7067,174698.7951807229,3.0,3.0,2286.0,,,28.6423537419797,77.3401509949273
7068,85542.1686746988,2.0,2.0,1295.0,,,28.576256,77.383182
7069,134939.7590361446,3.0,3.0,1900.0,,,28.5802499,77.3671515
7070,106024.09638554217,3.0,3.0,1733.0,,,28.399598,76.97150985
7071,74698.7951807229,4.0,3.0,1665.0,,,28.4626703284033,77.5583025174588
7072,137349.39759036142,3.0,3.0,2077.0,,,28.3824895,76.9823169
7073,195180.72289156629,3.0,2.0,1700.0,,,28.593846,77.065492
7074,91566.26506024097,3.0,2.0,1300.0,,,28.4619565,77.056792
7075,216867.46987951806,3.0,4.0,2200.0,,,28.4663049,77.0863199
7076,107228.9156626506,3.0,3.0,1200.0,,,28.635058,77.0750186
7077,90361.44578313253,3.0,3.0,1710.0,,,28.45023,77.312379
7078,397590.3614457831,4.0,5.0,3150.0,,,28.457813262939453,77.0564956665039
7079,295180.7228915663,4.0,4.0,2600.0,,,28.422711,77.04556
7080,224096.38554216866,3.0,3.0,2070.0,,,28.5466684964452,77.3751950836512
7081,50602.409638554214,3.0,3.0,1250.0,,,28.68596839904785,77.35089874267578
7082,421686.7469879518,3.0,4.0,3498.0,,,28.413918,77.088326
7083,132530.1204819277,3.0,4.0,1475.0,,,28.4315793621749,77.0352442742233
7084,260240.9638554217,3.0,3.0,2100.0,,,28.400444,77.103004
7085,101204.81927710843,3.0,2.0,1564.0,,,28.5720422763446,77.3910687279008
7086,126506.02409638555,3.0,2.0,1720.0,,,28.394307,76.9700484
7087,66265.06024096385,2.0,2.0,1240.0,,,28.5092080113141,77.4066255380327
7088,150602.4096385542,4.0,3.0,2700.0,,,28.43975067138672,77.29987335205078
7089,57228.9156626506,2.0,2.0,900.0,,,28.6212655,77.364423
7090,108433.73493975903,2.0,2.0,1406.0,,,28.4168,77.0118275
7091,361445.7831325301,8.0,6.0,4000.0,,,28.596738,77.364403
7092,222891.56626506025,3.0,3.0,2100.0,,,28.4570251,77.0646805
7093,325301.2048192771,5.0,4.0,2850.0,,,28.5572622994382,77.0618144322073
7094,542168.6746987952,4.0,4.0,5100.0,,,28.47293472290039,77.09846496582031
7095,68674.69879518072,3.0,2.0,1250.0,,,28.64934730529785,77.36962890625
7096,60240.96385542169,2.0,2.0,1070.0,,,28.5080324,77.0336072
7097,168674.6987951807,5.0,3.0,2500.0,,,28.65242958068848,77.16432189941406
7098,384337.3493975904,5.0,6.0,3557.0,,,28.414266,77.0463063820326
7099,87951.80722891567,3.0,2.0,1250.0,,,28.562957,77.3869878873777
7100,102409.63855421687,3.0,2.0,1495.0,,,28.574539484663,77.3846451986341
7101,90361.44578313253,3.0,3.0,1850.0,,,28.6675589908371,77.38608
7102,596385.5421686746,6.0,6.0,4800.0,,,28.421554565429688,77.07806396484375
7103,132530.1204819277,3.0,3.0,2500.0,,,28.417927,77.289035
7104,38795.18072289157,2.0,2.0,990.0,,,28.309616,77.55859
7105,140963.85542168675,3.0,3.0,1800.0,,,28.4412025,77.0785644
7106,56626.50602409639,3.0,2.0,1220.0,,,28.503952,77.384451
7107,132530.1204819277,2.0,2.0,1200.0,,,28.461484909057617,77.06513214111328
7108,110843.3734939759,3.0,3.0,1500.0,,,28.4358404,77.0582564
7109,722891.5662650602,8.0,8.0,5000.0,,,28.42106466,77.09981426
7110,138554.2168674699,3.0,3.0,1877.0,,,28.414627,77.060127
7111,66265.06024096385,2.0,2.0,1140.0,,,28.548787,77.346032
7112,180722.89156626505,3.0,3.0,2018.0,,,28.4168,77.0118275
7113,102409.63855421687,3.0,3.0,1200.0,,,28.50042532,77.00773017
7114,42168.67469879518,2.0,2.0,1075.0,,,28.309616,77.55859
7115,36626.50602409639,2.0,2.0,950.0,,,28.60595893859864,77.44451141357422
7116,174698.7951807229,3.0,3.0,2500.0,,,28.4215541,77.0780609
7117,72289.15662650602,3.0,2.0,1855.0,,,28.664055,77.488692
7118,38554.21686746988,3.0,2.0,900.0,,,28.4938375,77.0071875
7119,421686.7469879518,5.0,5.0,3700.0,,,28.494107,77.1033555
7120,106024.09638554217,2.0,2.0,1463.0,,,28.43058099,76.94862
7121,210843.3734939759,3.0,3.0,1800.0,,,28.5878656176985,77.0624395294411
7122,397590.3614457831,4.0,5.0,3000.0,,,28.479102,77.098475
7123,99397.59036144578,2.0,2.0,1300.0,,,28.394708,77.01856
7124,542168.6746987952,4.0,5.0,4000.0,,,28.486296,77.08464
7125,173493.97590361445,2.0,2.0,1500.0,,,28.53350067138672,77.29290008544922
7126,96265.06024096387,3.0,2.0,1000.0,,,28.6700893,77.1817714
7127,157831.3253012048,3.0,2.0,1750.0,,,28.5589823458468,77.0547226019407
7128,192771.0843373494,4.0,4.0,1700.0,,,28.53350067138672,77.29290008544922
7129,602409.6385542168,4.0,5.0,5605.0,,,28.3995719,77.06107
7130,102409.63855421687,4.0,3.0,1800.0,,,28.66092300415039,77.37889862060547
7131,88554.21686746988,3.0,2.0,1300.0,,,28.436305,77.13605
7132,67469.8795180723,2.0,2.0,1140.0,,,28.548787,77.346032
7133,102409.63855421687,2.0,2.0,1000.0,,,28.593415812452,77.0793120266392
7134,112650.60240963855,2.0,2.0,1020.0,,,28.403162,77.0698444
7135,102409.63855421687,2.0,2.0,1162.0,,,28.6017828843944,77.312752
7136,34939.75903614458,2.0,2.0,950.0,,,28.4449709071381,77.465759
7137,102409.63855421687,2.0,2.0,1100.0,,,28.4244375,77.098212
7138,421686.7469879518,4.0,4.0,3600.0,,,28.446108,77.062401
7139,210843.3734939759,4.0,4.0,2200.0,,,28.505408,77.0331605
7140,207228.9156626506,3.0,3.0,1800.0,,,28.5878656176985,77.0624395294411
7141,132530.1204819277,3.0,3.0,1550.0,,,28.4693116,76.9970214
7142,31084.33734939759,3.0,2.0,1100.0,,,28.3808045,77.3721015
7143,210843.3734939759,3.0,3.0,2045.0,,,28.400064,77.0959513
7144,138554.2168674699,3.0,3.0,1800.0,,,28.38980122,76.969342
7145,228915.6626506024,4.0,4.0,2000.0,,,28.403028,77.075396
7146,47590.361445783135,2.0,2.0,1010.0,,,28.605958,77.444512
7147,177108.43373493975,3.0,3.0,2000.0,,,28.511259,77.053482
7148,192771.0843373494,4.0,4.0,2630.0,,,28.51083403,77.003159
7149,50602.409638554214,3.0,3.0,1510.0,,,28.7068974705185,77.429488
7150,271084.3373493976,3.0,3.0,2055.0,,,28.55966,77.348
7151,37349.39759036145,2.0,2.0,935.0,,,28.447866,76.98171288
7152,155421.68674698795,3.0,3.0,2150.0,,,28.3565428,76.9711065
7153,138554.2168674699,3.0,3.0,1510.0,,,28.425637,77.112182
7154,97710.84337349396,3.0,3.0,1690.0,,,28.660445,77.404804
7155,680722.891566265,5.0,5.0,6279.0,,,28.412007,77.090871
7156,355421.686746988,5.0,5.0,4000.0,,,28.4570255279541,77.06468200683594
7157,246987.9518072289,3.0,3.0,1750.0,,,28.5348305,77.2097741
7158,91566.26506024097,3.0,2.0,1395.0,,,28.432272,77.481657
7159,281927.7108433735,3.0,4.0,2910.0,,,28.40159389,77.10898342
7160,255421.68674698795,4.0,5.0,3400.0,,,28.422337,77.490273
7161,222891.56626506025,4.0,4.0,2200.0,,,28.512962,77.0413523047991
7162,39759.03614457831,2.0,2.0,835.0,,,28.5814311,77.4528192
7163,201204.81927710844,3.0,3.0,1900.0,,,28.5630721141076,77.0537272523552
7164,67469.8795180723,2.0,2.0,1264.0,,,28.259375,77.064457
7165,168674.6987951807,3.0,4.0,2085.0,,,28.4101768987235,77.0502839431889
7166,46385.5421686747,2.0,2.0,935.0,,,28.620768,77.425805
7167,62650.60240963855,3.0,2.0,1375.0,,,28.570765,77.444314
7168,120481.92771084337,2.0,2.0,1000.0,,,28.64933586120605,77.13431549072266
7169,100000.0,3.0,2.0,1325.0,,,28.56657791137696,77.34102630615234
7170,289156.6265060241,2.0,2.0,2200.0,,,28.563796997070312,77.36688232421875
7171,104216.86746987952,4.0,3.0,1839.0,,,28.594127,77.381972327979
7172,313253.0120481928,4.0,4.0,3240.0,,,28.4152731,77.0657256
7173,204819.27710843374,3.0,3.0,1990.0,,,28.414762,77.091933
7174,174698.7951807229,3.0,2.0,1650.0,,,28.6016822982437,77.0319327881991
7175,349397.5903614458,4.0,5.0,3430.0,,,28.5627524499332,77.3824170842337
7176,28915.66265060241,2.0,2.0,743.0,,,28.410149,76.931791
7177,331325.3012048193,4.0,4.0,2600.0,,,28.643165588378903,77.13326263427734
7178,391566.265060241,4.0,4.0,3800.0,,,28.422711,77.04556
7179,54819.27710843374,2.0,3.0,1193.0,,,28.5668164323845,77.4477516140113
7180,168674.6987951807,3.0,3.0,1980.0,,,28.5080324,77.0336072
7181,233734.93975903615,4.0,4.0,2100.0,,,28.5946485,77.0422004
7182,144578.31325301205,3.0,2.0,1450.0,,,28.5983932193584,77.3192584524603
7183,93975.90361445783,2.0,2.0,1130.0,,,28.517671585083008,77.07597351074219
7184,180722.89156626505,4.0,4.0,2397.0,,,28.513139,77.025952
7185,98795.18072289157,3.0,3.0,1430.0,,,28.392329,76.957142
7186,227710.843373494,3.0,3.0,2319.0,,,28.40159389,77.10898342
7187,120481.92771084337,3.0,4.0,1647.0,,,28.542912592576,77.37203148936
7188,72289.15662650602,3.0,2.0,800.0,,,28.718372344970703,77.06100463867188
7189,168674.6987951807,4.0,4.0,2850.0,,,28.4303503,77.2956126
7190,53012.048192771086,2.0,2.0,1000.0,,,28.41583071,76.914496
7191,66265.06024096385,3.0,3.0,1265.0,,,28.4796261198916,77.5322956555461
7192,36144.57831325301,2.0,2.0,940.0,,,28.66437149047852,77.4887924194336
7193,30120.481927710844,2.0,2.0,600.0,,,28.68162727355957,77.29944610595703
7194,179518.07228915664,3.0,2.0,1650.0,,,28.548726,77.294019630112
7195,80722.89156626505,2.0,2.0,1303.0,,,28.447972,76.970278
7196,124096.38554216867,3.0,2.0,1600.0,,,28.417849270404,77.0938595741247
7197,487951.8072289157,9.0,9.0,7000.0,,,28.553892,77.3696455
7198,67469.8795180723,3.0,2.0,1200.0,,,28.398028,77.2752245
7199,204819.27710843374,3.0,4.0,2061.0,,,28.414266,77.0463063820326
7200,67469.8795180723,2.0,2.0,785.0,,,28.6443074,77.0802585
7201,197590.3614457831,3.0,4.0,2350.0,,,28.386248,77.020433
7202,53012.048192771086,2.0,2.0,1100.0,,,28.605958,77.444512
7203,90481.92771084336,3.0,3.0,1650.0,,,28.580262,77.403976
7204,445783.1325301205,3.0,3.0,2000.0,,,28.564027786254883,77.19450378417969
7205,301204.8192771084,4.0,4.0,2331.0,,,28.4652204,77.0913756
7206,210843.3734939759,3.0,2.0,1400.0,,,28.709779739379883,77.12512969970703
7207,271084.3373493976,3.0,3.0,1800.0,,,28.526197,77.2070602938194
7208,125301.2048192771,3.0,3.0,1730.0,,,28.5645864521315,77.3987635071892
7209,578313.2530120482,4.0,4.0,4500.0,,,28.508031845092773,77.03360748291016
7210,63855.42168674699,2.0,2.0,1260.0,,,28.584165020633,77.4064917144491
7211,103614.4578313253,2.0,2.0,1050.0,,,28.60172462463379,77.31781005859375
7212,186746.98795180724,3.0,2.0,2350.0,,,28.4226418,77.1062649
7213,150602.4096385542,2.0,2.0,1200.0,,,28.410373,77.09672
7214,219277.10843373495,3.0,3.0,2000.0,,,28.400444,77.103004
7215,42168.67469879518,2.0,2.0,905.0,,,28.6146419614911,77.4267757767576
7216,351807.2289156627,5.0,6.0,4300.0,,,28.479689,77.5256744
7217,433734.9397590361,3.0,3.0,2250.0,,,28.534725189208984,77.24182891845703
7218,57228.9156626506,2.0,2.0,1250.0,,,28.5744837238287,77.4288015780566
7219,108433.73493975903,2.0,2.0,1415.0,,,28.4989621584277,77.0226750582863
7220,103614.4578313253,3.0,3.0,1814.0,,,28.455376,76.97621181
7221,79518.07228915663,2.0,2.0,1260.0,,,28.3824895,76.9823169
7222,179518.07228915664,3.0,3.0,2660.0,,,28.392124,76.949905
7223,180722.89156626505,3.0,3.0,2268.0,,,28.4104869253496,77.0384324627314
7224,122891.56626506025,2.0,2.0,1572.0,,,28.3589451,76.971745
7225,240963.85542168675,2.0,3.0,1472.0,,,28.5576739,77.2036901
7226,180722.89156626505,5.0,5.0,1500.0,,,28.550012588500977,77.37028503417969
7227,34337.34939759036,2.0,2.0,850.0,,,28.629789352416992,77.43389129638672
7228,90361.44578313253,2.0,2.0,1250.0,,,28.385577,77.049251
7229,122891.56626506025,3.0,3.0,1720.0,,,28.4526213,76.97683023
7230,47951.80722891566,2.0,2.0,822.0,,,28.422652,77.037603
7231,62650.60240963855,2.0,2.0,1290.0,,,28.620768,77.425805
7232,271084.3373493976,3.0,3.0,1800.0,,,28.66739845275879,77.12867736816406
7233,174698.7951807229,3.0,3.0,2469.0,,,28.3930662,77.022442
